,user_id,join_date,last_payment_date,country,age,gender,device,subscription_type,subscription_price,PPP,relative_PPP_price,population
1848,1849,2022-07-29,2023-07-07,Spain,33,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
1849,1850,2022-07-28,2023-08-07,Italy,30,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
1850,1851,2022-07-25,2023-08-07,Spain,48,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
1851,1852,2022-07-20,2023-10-07,Spain,49,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
1852,1853,2022-07-16,2023-08-07,United States,43,Male,Laptop,Standard,"15,49","1,0","15,49",339996563
1853,1854,2022-07-16,2023-08-07,Canada,46,Female,Laptop,Standard,"12,96","1,25","16,2",38781291
1854,1855,2022-07-15,2023-07-07,United States,33,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
1855,1856,2022-07-13,2023-09-07,United States,31,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
1856,1857,2022-06-07,2023-07-07,Canada,44,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
1857,1858,2022-03-07,2023-09-07,United Kingdom,34,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1858,1859,2022-04-07,2023-07-07,Australia,41,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
1859,1860,2022-03-07,2023-09-07,Germany,42,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
1860,1861,2022-03-07,2023-07-07,France,38,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
1861,1862,2022-04-07,2023-10-07,Brazil,31,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
1862,1863,2022-05-07,2023-06-07,Mexico,35,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
1863,1864,2022-07-07,2023-08-07,Spain,32,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1864,1865,2022-08-07,2023-07-07,Italy,39,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
1865,1866,2022-07-13,2023-10-07,Spain,42,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
1866,1867,2022-07-15,2023-06-07,Spain,31,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
1867,1868,2022-01-08,2023-08-07,United States,38,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
1868,1869,2022-11-08,2023-08-07,Canada,48,Male,Smart TV,Premium,"16,5","1,25","20,62",38781291
1869,1870,2022-08-13,2023-09-07,United States,29,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1870,1871,2022-08-15,2023-06-07,United States,43,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
1871,1872,2022-08-16,2023-08-07,Canada,49,Female,Smartphone,Basic,"7,85","1,25","9,81",38781291
1872,1873,2022-08-18,2023-08-07,United Kingdom,50,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
1873,1874,2022-08-25,2023-09-07,Australia,50,Male,Smartphone,Premium,"16,81","1,44","24,21",26439111
1874,1875,2022-08-29,2023-06-07,Germany,51,Male,Smart TV,Basic,"8,78","0,74","6,5",83294633
1875,1876,2022-04-09,2023-09-07,France,29,Male,Tablet,Basic,"9,88","0,73","7,21",64756584
1876,1877,2022-09-13,2023-07-07,Brazil,50,Female,Smartphone,Premium,"10,57","2,53","26,74",216422446
1877,1878,2022-09-14,2023-08-07,Mexico,39,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
1878,1879,2022-09-17,2023-06-07,Spain,27,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
1879,1880,2022-09-18,2023-10-07,Italy,29,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
1880,1881,2022-09-23,2023-07-07,Spain,28,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
1881,1882,2022-09-27,2023-08-07,Spain,46,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1882,1883,2022-04-10,2023-08-07,United States,50,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1883,1884,2022-09-10,2023-11-07,Canada,33,Female,Tablet,Standard,"12,96","1,25","16,2",38781291
1884,1885,2022-10-10,2023-07-07,United States,32,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
1885,1886,2022-11-10,2023-08-07,United States,38,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
1886,1887,2022-10-13,2023-09-07,Canada,49,Male,Smart TV,Premium,"16,5","1,25","20,62",38781291
1887,1888,2022-10-15,2023-10-07,United Kingdom,50,Male,Laptop,Standard,"15,08","0,69","10,41",67736802
1888,1889,2022-10-20,2023-07-07,Australia,37,Female,Laptop,Basic,"8,03","1,44","11,56",26439111
1889,1890,2022-10-21,2023-08-07,Germany,33,Female,Laptop,Standard,"14,28","0,74","10,57",83294633
1890,1891,2022-10-23,2023-09-07,France,33,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
1891,1892,2022-10-25,2023-09-07,Brazil,46,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
1892,1893,2022-10-27,2023-07-07,Mexico,28,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1893,1894,2022-10-30,2023-08-07,Spain,33,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
1894,1895,2022-01-11,2023-09-07,Italy,45,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
1895,1896,2022-02-11,2023-09-07,Spain,43,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
1896,1897,2022-04-11,2023-06-07,Spain,49,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
1897,1898,2022-06-11,2023-07-07,United States,41,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
1898,1899,2022-07-11,2023-09-07,Canada,39,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
1899,1900,2022-06-11,2023-08-07,United States,45,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
1900,1901,2022-07-11,2023-06-07,United States,38,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
1901,1902,2022-07-11,2023-10-07,Canada,30,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
1902,1903,2022-03-11,2023-08-07,United Kingdom,27,Female,Smart TV,Standard,"15,08","0,69","10,41",67736802
1903,1904,2022-03-11,2023-08-07,Australia,36,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
1904,1905,2022-10-31,2023-06-07,Germany,36,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
1905,1906,2022-10-28,2023-09-07,France,28,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
1906,1907,2022-09-28,2023-09-07,Brazil,45,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
1907,1908,2022-09-19,2023-09-07,Mexico,41,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1908,1909,2022-09-16,2023-08-07,Spain,29,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
1909,1910,2022-09-17,2023-08-07,Italy,35,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
1910,1911,2022-09-17,2023-08-07,Spain,36,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
1911,1912,2022-09-15,2023-09-07,Spain,41,Male,Laptop,Basic,"8,78","0,62","5,44",47519628
1912,1913,2022-09-14,2023-08-07,United States,46,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
1913,1914,2022-09-14,2023-08-07,Canada,46,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
1914,1915,2022-09-13,2023-08-07,United States,42,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
1915,1916,2022-08-13,2023-08-07,United States,40,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
1916,1917,2022-12-08,2023-08-07,Canada,32,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
1917,1918,2022-07-08,2023-10-07,United Kingdom,34,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1918,1919,2022-07-08,2023-09-07,Australia,27,Female,Smart TV,Standard,"12,42","1,44","17,88",26439111
1919,1920,2022-04-08,2023-08-07,Germany,38,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
1920,1921,2022-07-24,2023-08-07,France,34,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
1921,1922,2022-07-18,2023-10-07,Brazil,28,Male,Tablet,Basic,"4,9","2,53","12,4",216422446
1922,1923,2022-07-17,2023-08-07,Mexico,48,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1923,1924,2022-07-17,2023-09-07,Spain,42,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
1924,1925,2022-07-14,2023-08-07,Italy,37,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
1925,1926,2022-06-07,2023-10-07,Spain,28,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
1926,1927,2022-07-07,2023-08-07,Spain,43,Female,Smart TV,Basic,"8,78","0,62","5,44",47519628
1927,1928,2022-07-07,2023-11-07,United States,44,Female,Smart TV,Standard,"15,49","1,0","15,49",339996563
1928,1929,2022-08-07,2023-07-07,Canada,33,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
1929,1930,2022-07-07,2023-09-07,United States,36,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
1930,1931,2022-08-07,2023-07-07,United States,27,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
1931,1932,2022-09-07,2023-11-07,Canada,41,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
1932,1933,2022-09-07,2023-07-07,United Kingdom,32,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1933,1934,2022-09-07,2023-08-07,Australia,36,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
1934,1935,2022-12-07,2023-07-07,Germany,36,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
1935,1936,2022-07-15,2023-10-07,France,36,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
1936,1937,2022-07-16,2023-07-07,Brazil,32,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
1937,1938,2022-07-18,2023-08-07,Mexico,45,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
1938,1939,2022-08-13,2023-09-07,Spain,43,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
1939,1940,2022-08-14,2023-10-07,Italy,35,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1940,1941,2022-08-16,2023-07-07,Spain,29,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
1941,1942,2022-08-17,2023-08-07,Spain,33,Female,Smart TV,Basic,"8,78","0,62","5,44",47519628
1942,1943,2022-08-25,2023-08-07,United States,49,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
1943,1944,2022-08-28,2023-09-07,Canada,27,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
1944,1945,2022-08-29,2023-07-07,United States,39,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
1945,1946,2022-11-09,2023-10-07,United States,34,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
1946,1947,2022-12-09,2023-08-07,Canada,39,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
1947,1948,2022-09-16,2023-09-07,United Kingdom,39,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
1948,1949,2022-09-17,2023-09-07,Australia,39,Female,Smart TV,Premium,"16,81","1,44","24,21",26439111
1949,1950,2022-09-21,2023-10-07,Germany,40,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
1950,1951,2022-09-23,2023-08-07,France,40,Male,Tablet,Basic,"9,88","0,73","7,21",64756584
1951,1952,2022-09-27,2023-08-07,Brazil,31,Male,Smartphone,Premium,"10,57","2,53","26,74",216422446
1952,1953,2022-09-10,2023-09-07,Mexico,47,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1953,1954,2022-10-10,2023-11-07,Spain,43,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
1954,1955,2022-11-10,2023-08-07,Italy,34,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
1955,1956,2022-12-10,2023-08-07,Spain,30,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
1956,1957,2022-10-13,2023-09-07,Spain,33,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
1957,1958,2022-10-19,2023-10-07,United States,29,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1958,1959,2022-10-21,2023-07-07,Canada,35,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
1959,1960,2022-10-23,2023-08-07,United States,41,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
1960,1961,2022-10-24,2023-10-07,United States,34,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
1961,1962,2022-10-26,2023-09-07,Canada,28,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
1962,1963,2022-10-27,2023-07-07,United Kingdom,31,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1963,1964,2022-01-11,2023-08-07,Australia,29,Male,Smart TV,Basic,"8,03","1,44","11,56",26439111
1964,1965,2022-02-11,2023-09-07,Germany,44,Female,Tablet,Standard,"14,28","0,74","10,57",83294633
1965,1966,2022-04-11,2023-09-07,France,44,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
1966,1967,2022-05-11,2023-06-07,Brazil,29,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
1967,1968,2022-06-11,2023-09-07,Mexico,32,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
1968,1969,2022-07-11,2023-09-07,Spain,31,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
1969,1970,2022-08-11,2023-08-07,Italy,27,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
1970,1971,2022-08-11,2023-06-07,Spain,43,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
1971,1972,2022-09-11,2023-10-07,Spain,48,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
1972,1973,2022-09-11,2023-09-07,United States,37,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
1973,1974,2022-05-11,2023-08-07,Canada,42,Male,Smartphone,Standard,"12,96","1,25","16,2",38781291
1974,1975,2022-04-11,2023-07-07,United States,40,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1975,1976,2022-10-19,2023-09-07,United States,37,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
1976,1977,2022-12-10,2023-09-07,Canada,31,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
1977,1978,2022-03-10,2023-09-07,United Kingdom,30,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1978,1979,2022-09-28,2023-08-07,Australia,51,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
1979,1980,2022-09-17,2023-09-07,Germany,42,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
1980,1981,2022-09-16,2023-08-07,France,37,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
1981,1982,2022-09-15,2023-09-07,Brazil,44,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
1982,1983,2022-09-14,2023-08-07,Mexico,37,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
1983,1984,2022-09-15,2023-09-07,Spain,44,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1984,1985,2022-06-09,2023-09-07,Italy,40,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1985,1986,2022-08-28,2023-09-07,Spain,27,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1986,1987,2022-07-08,2023-08-07,Spain,31,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
1987,1988,2022-07-08,2023-10-07,United States,39,Female,Smartphone,Standard,"15,49","1,0","15,49",339996563
1988,1989,2022-06-08,2023-09-07,Canada,47,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
1989,1990,2022-07-30,2023-09-07,United States,30,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
1990,1991,2022-07-30,2023-08-07,United States,35,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
1991,1992,2022-07-30,2023-10-07,Canada,39,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
1992,1993,2022-07-19,2023-08-07,United Kingdom,29,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
1993,1994,2022-07-17,2023-10-07,Australia,28,Male,Laptop,Standard,"12,42","1,44","17,88",26439111
1994,1995,2022-12-07,2023-08-07,Germany,39,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
1995,1996,2022-11-07,2023-10-07,France,34,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
1996,1997,2022-10-07,2023-08-07,Brazil,47,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
1997,1998,2022-10-07,2023-11-07,Mexico,47,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
1998,1999,2022-08-07,2023-08-07,Spain,46,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1999,2000,2022-09-07,2023-09-07,Italy,31,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
2000,2001,2022-09-07,2023-08-07,Spain,41,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
2001,2002,2022-09-07,2023-11-07,Spain,30,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
2002,2003,2022-10-07,2023-08-07,United States,41,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
2003,2004,2022-12-07,2023-08-07,Canada,48,Female,Laptop,Standard,"12,96","1,25","16,2",38781291
2004,2005,2022-07-13,2023-09-07,United States,35,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
2005,2006,2022-07-16,2023-10-07,United States,41,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
2006,2007,2022-07-17,2023-07-07,Canada,39,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
2007,2008,2022-07-26,2023-09-07,United Kingdom,45,Male,Laptop,Standard,"15,08","0,69","10,41",67736802
2008,2009,2022-07-31,2023-09-07,Australia,41,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
2009,2010,2022-03-08,2023-10-07,Germany,28,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
2010,2011,2022-08-15,2023-07-07,France,28,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
2011,2012,2022-08-18,2023-10-07,Brazil,48,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
2012,2013,2022-08-27,2023-08-07,Mexico,40,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
2013,2014,2022-08-29,2023-10-07,Spain,39,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2014,2015,2022-05-09,2023-07-07,Italy,27,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
2015,2016,2022-06-09,2023-11-07,Spain,32,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
2016,2017,2022-09-14,2023-08-07,Spain,38,Male,Laptop,Basic,"8,78","0,62","5,44",47519628
2017,2018,2022-09-16,2023-09-07,United States,41,Female,Laptop,Standard,"15,49","1,0","15,49",339996563
2018,2019,2022-09-18,2023-10-07,Canada,32,Female,Laptop,Premium,"16,5","1,25","20,62",38781291
2019,2020,2022-09-23,2023-11-07,United States,37,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
2020,2021,2022-09-25,2023-08-07,United States,50,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
2021,2022,2022-06-10,2023-09-07,Canada,48,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
2022,2023,2022-09-10,2023-10-07,United Kingdom,37,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
2023,2024,2022-11-10,2023-11-07,Australia,46,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
2024,2025,2022-12-10,2023-08-07,Germany,46,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
2025,2026,2022-10-13,2023-09-07,France,39,Male,Smart TV,Basic,"9,88","0,73","7,21",64756584
2026,2027,2022-10-17,2023-10-07,Brazil,42,Female,Smart TV,Premium,"10,57","2,53","26,74",216422446
2027,2028,2022-10-19,2023-10-07,Mexico,41,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
2028,2029,2022-10-21,2023-07-07,Spain,28,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2029,2030,2022-10-23,2023-09-07,Italy,43,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
2030,2031,2022-10-25,2023-10-07,Spain,45,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
2031,2032,2022-10-27,2023-09-07,Spain,45,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2032,2033,2022-10-31,2023-07-07,United States,48,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
2033,2034,2022-02-11,2023-09-07,Canada,30,Male,Laptop,Standard,"12,96","1,25","16,2",38781291
2034,2035,2022-04-11,2023-10-07,United States,51,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
2035,2036,2022-05-11,2023-09-07,United States,48,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
2036,2037,2022-06-11,2023-07-07,Canada,41,Female,Smart TV,Premium,"16,5","1,25","20,62",38781291
2037,2038,2022-07-11,2023-10-07,United Kingdom,37,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
2038,2039,2022-08-11,2023-09-07,Australia,43,Male,Laptop,Basic,"8,03","1,44","11,56",26439111
2039,2040,2022-08-11,2023-08-07,Germany,51,Male,Laptop,Standard,"14,28","0,74","10,57",83294633
2040,2041,2022-09-11,2023-07-07,France,34,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
2041,2042,2022-09-11,2023-10-07,Brazil,35,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
2042,2043,2022-05-11,2023-09-07,Mexico,45,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
2043,2044,2022-05-11,2023-10-07,Spain,31,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
2044,2045,2022-02-11,2023-08-07,Italy,50,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
2045,2046,2022-10-30,2023-09-07,Spain,41,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
2046,2047,2022-10-30,2023-09-07,Spain,42,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
2047,2048,2022-10-24,2023-09-07,United States,41,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
2048,2049,2022-08-10,2023-08-07,Canada,34,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
2049,2050,2022-04-10,2023-09-07,United States,35,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
2050,2051,2022-09-28,2023-09-07,United States,48,Male,Smartphone,Premium,"19,99","1,0","19,99",339996563
2051,2052,2022-09-22,2023-09-07,Canada,39,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
2052,2053,2022-09-19,2023-09-07,United Kingdom,37,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
2053,2054,2022-09-13,2023-09-07,Australia,31,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
2054,2055,2022-05-09,2023-09-07,Germany,29,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
2055,2056,2022-08-20,2023-09-07,France,36,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
2056,2057,2022-10-08,2023-08-07,Brazil,32,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
2057,2058,2022-10-08,2023-11-07,Mexico,31,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
2058,2059,2022-06-08,2023-09-07,Spain,31,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
2059,2060,2022-03-08,2023-10-07,Italy,29,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
2060,2061,2022-01-08,2023-09-07,Spain,48,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
2061,2062,2022-07-28,2023-10-07,Spain,46,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
2062,2063,2022-07-22,2023-09-07,United States,35,Female,Smartphone,Standard,"15,49","1,0","15,49",339996563
2063,2064,2022-07-22,2023-11-07,Canada,37,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
2064,2065,2022-07-20,2023-09-07,United States,45,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
2065,2066,2022-12-07,2023-10-07,United States,48,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
2066,2067,2022-12-07,2023-09-07,Canada,44,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
2067,2068,2022-10-07,2023-11-07,United Kingdom,47,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
2068,2069,2022-11-07,2023-08-07,Australia,35,Male,Smart TV,Standard,"12,42","1,44","17,88",26439111
2069,2070,2022-11-07,2023-09-07,Germany,35,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
2070,2071,2022-09-07,2023-08-07,France,35,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
2071,2072,2022-10-07,2023-11-07,Brazil,49,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
2072,2073,2022-12-07,2023-08-07,Mexico,50,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
2073,2074,2022-07-13,2023-09-07,Spain,44,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
2074,2075,2022-07-15,2023-09-07,Italy,47,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
2075,2076,2022-07-16,2023-11-07,Spain,46,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
2076,2077,2022-07-19,2023-08-07,Spain,39,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
2077,2078,2022-07-23,2023-10-07,United States,34,Male,Laptop,Standard,"15,49","1,0","15,49",339996563
2078,2079,2022-07-28,2023-09-07,Canada,31,Female,Smart TV,Standard,"12,96","1,25","16,2",38781291
2079,2080,2022-08-14,2023-11-07,United States,46,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
2080,2081,2022-08-18,2023-08-07,United States,30,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
2081,2082,2022-08-23,2023-12-07,Canada,29,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
2082,2083,2022-08-27,2023-09-07,United Kingdom,42,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
2083,2084,2022-01-09,2023-10-07,Australia,27,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
2084,2085,2022-02-09,2023-09-07,Germany,33,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
2085,2086,2022-04-09,2023-12-07,France,45,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
2086,2087,2022-11-09,2023-09-07,Brazil,50,Male,Tablet,Basic,"4,9","2,53","12,4",216422446
2087,2088,2022-09-16,2023-09-07,Mexico,42,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
2088,2089,2022-09-19,2023-11-07,Spain,29,Male,Tablet,Standard,"14,28","0,62","8,85",47519628
2089,2090,2022-09-20,2023-12-07,Italy,31,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
2090,2091,2022-05-10,2023-09-07,Spain,42,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
2091,2092,2022-07-10,2023-09-07,Spain,44,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
2092,2093,2022-10-10,2023-11-07,United States,34,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
2093,2094,2022-12-10,2023-11-07,Canada,40,Female,Smart TV,Premium,"16,5","1,25","20,62",38781291
2094,2095,2022-10-13,2023-08-07,United States,38,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
2095,2096,2022-10-15,2023-09-07,United States,42,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
2096,2097,2022-10-17,2023-11-07,Canada,47,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
2097,2098,2022-10-18,2023-10-07,United Kingdom,29,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2098,2099,2022-10-20,2023-08-07,Australia,29,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
